id,standard,unit,reporting_category,type,dok,level,blooms,hess_crm_cell,c3_dimension,ssp,correct_answer,irt_a,irt_b,irt_c,tennessee_specific,tcap_format,field_test_ready,topics
GC.33-Q03,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,A,1.4,0.0,0.2,False,True,True,free press; 1st Amendment; citizen participation
GC.33-Q04,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,C,1.4,0.2,0.2,False,True,True,public opinion poll; poll wording
GC.33-Q05,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.3,0.1,0.2,False,True,True,media influence; agenda setting
GC.33-Q06,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,C,1.6,0.6,0.2,False,True,True,free press; informed citizenry
GC.33-Q07,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,D,1.7,0.8,0.2,False,True,True,poll wording; media literacy
GC.33-Q08,GC.33,2,RC-GOV2: Citizen Participation,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,See rubric,1.3,0.2,0.0,False,False,False,media bias; public opinion
GC.33-Q09,GC.33,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.6,0.8,0.0,False,False,False,media influence; argumentation
GC.33-Q10,GC.33,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.9,0.0,False,False,False,primary source analysis; free press
GC.33-Q11,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,C,1.1,-1.0,0.2,False,True,True,public opinion poll; surveys
GC.33-Q12,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,A,1.0,-0.9,0.2,False,True,True,media; communication
GC.33-Q13,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.4,0.2,0.2,False,True,True,public opinion poll; sampling
GC.33-Q14,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,D,1.5,0.3,0.2,False,True,True,media bias; framing
GC.33-Q15,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,C,1.3,0.1,0.2,False,True,True,free press; informed citizenship
GC.33-Q16,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,A,1.7,0.8,0.2,False,True,True,framing; media bias; public opinion
GC.33-Q17,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.02,B,1.6,0.9,0.2,False,True,True,agenda-setting; public opinion; media influence
GC.33-Q18,GC.33,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.02,D,1.6,0.8,0.2,False,True,True,public opinion poll; sampling bias
GC.33-Q19,GC.33,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.7,0.7,0.0,False,False,False,media literacy; informed citizenship; argumentation
GC.33-Q20,GC.33,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,See rubric,1.8,0.9,0.0,False,False,False,First Amendment; freedom of the press; primary source
GC.34-Q01,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,A,1.1,-1.1,0.2,False,True,True,lobbying; political participation
GC.34-Q02,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,B,1.0,-0.9,0.2,False,True,True,petition; political participation
GC.34-Q03,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D2,SSP.04,C,1.4,0.1,0.2,False,True,True,1st Amendment; assembly and petition
GC.34-Q04,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,C,1.3,0.0,0.2,False,True,True,initiative; direct democracy
GC.34-Q05,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,B,1.3,0.1,0.2,False,True,True,recall; direct democracy
GC.34-Q06,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,D,1.6,0.6,0.2,False,True,True,Declaration of Independence; popular sovereignty
GC.34-Q07,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,A,1.7,0.7,0.2,False,True,True,lobbying; petition; means of participation
GC.34-Q08,GC.34,2,RC-GOV2: Citizen Participation,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,See rubric,1.3,0.2,0.0,False,False,False,means of participation; civic engagement
GC.34-Q09,GC.34,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.6,0.8,0.0,False,False,False,means of participation; argumentation
GC.34-Q10,GC.34,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.9,0.0,False,False,False,primary source analysis; assembly and petition
GC.34-Q11,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,A,1.1,-1.0,0.2,False,True,True,campaigning; participation
GC.34-Q12,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,C,1.0,-0.8,0.2,False,True,True,running for office; participation
GC.34-Q13,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Analyze,Analyze × DOK 2,D2,SSP.01,B,1.5,0.2,0.2,False,True,True,initiative; referendum; direct democracy
GC.34-Q14,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Analyze,Analyze × DOK 2,D2,SSP.01,D,1.5,0.3,0.2,False,True,True,demonstrating; lobbying; participation
GC.34-Q15,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,A,1.3,0.1,0.2,False,True,True,participation; voting; civic engagement
GC.34-Q16,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D2,SSP.03,C,1.6,0.7,0.2,False,True,True,recall; direct democracy
GC.34-Q17,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.04,B,1.7,0.8,0.2,False,True,True,lobbying; petition; First Amendment
GC.34-Q18,GC.34,2,RC-GOV2: Citizen Participation,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.04,D,1.7,0.9,0.2,False,True,True,participation; minority viewpoints; civic engagement
GC.34-Q19,GC.34,2,RC-GOV2: Citizen Participation,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.7,0.8,0.0,False,False,False,direct democracy; elections; argumentation
GC.34-Q20,GC.34,2,RC-GOV2: Citizen Participation,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,Declaration of Independence; participation; primary source
GC.35-Q01,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,A,1.1,-1.2,0.2,False,True,True,naturalization; citizenship
GC.35-Q02,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,B,1.3,-0.9,0.2,False,True,True,natural-born citizen; presidency
GC.35-Q03,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,C,1.4,0.0,0.2,False,True,True,Article I; naturalization power
GC.35-Q04,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D3,SSP.02,D,1.5,0.3,0.2,False,True,True,Fourteenth Amendment; birthright citizenship
GC.35-Q05,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,A,1.2,0.1,0.2,False,True,True,Naturalization Test; civics knowledge
GC.35-Q06,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.03,B,1.6,0.7,0.2,False,True,True,uniform rule; federal power
GC.35-Q07,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.03,C,1.7,1.0,0.2,False,True,True,natural-born requirement; foreign influence
GC.35-Q08,GC.35,3,RC-GOV3: The Legislative Branch,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,See rubric,1.3,0.4,0.0,False,False,False,naturalization process; citizenship
GC.35-Q09,GC.35,3,RC-GOV3: The Legislative Branch,constructed_response,3,Advanced,Analyze,Analyze × DOK 3,D4,SSP.03,See rubric,1.5,0.9,0.0,False,False,False,natural-born vs naturalized; presidency
GC.35-Q10,GC.35,3,RC-GOV3: The Legislative Branch,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,See rubric,1.6,1.2,0.0,False,False,False,Fourteenth Amendment; birthright citizenship
GC.35-Q11,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,C,1.2,-0.75,0.2,False,True,True,naturalization; Oath of Allegiance
GC.35-Q12,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.01,D,1.0,-1.2,0.2,False,True,True,Naturalization Test; civics knowledge
GC.35-Q13,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D2,SSP.03,A,1.32,0.4,0.2,False,True,True,natural-born citizen; citizenship categories
GC.35-Q14,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.03,B,1.44,0.6,0.2,False,True,True,naturalization; requirements
GC.35-Q15,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.01,C,1.56,-0.2,0.2,False,True,True,Fourteenth Amendment; birthright citizenship
GC.35-Q16,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D2,SSP.04,A,1.52,1.2,0.2,False,True,True,natural-born citizen; presidential eligibility
GC.35-Q17,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.04,D,1.64,1.4,0.2,False,True,True,citizenship requirements; naturalization
GC.35-Q18,GC.35,3,RC-GOV3: The Legislative Branch,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,B,1.76,0.4,0.2,False,True,True,Naturalization Test; civic knowledge
GC.35-Q19,GC.35,3,RC-GOV3: The Legislative Branch,constructed_response,3,Advanced,Analyze,Analyze × DOK 3,D4,SSP.04,See rubric,1.88,0.6,0.0,False,False,False,natural-born citizen; naturalization
GC.35-Q20,GC.35,3,RC-GOV3: The Legislative Branch,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,See rubric,1.4,0.8,0.0,False,False,False,"Article I, Section 8; uniform naturalization"
